y_real,y_predicho,probabilidad_morosidad
0,1,0.5639388215135467
0,0,0.4799214342836844
0,1,0.5948802903765947
0,1,0.9366528492035573
0,1,0.6384907265768778
0,0,0.29147824033690384
0,0,0.2534491706390309
0,0,0.32153306456293107
0,0,0.4374031670821217
0,0,0.39399282720011086
0,0,0.3891297905702242
0,0,0.4725331321331424
0,0,0.34889844635557277
0,0,0.24001317919184337
0,0,0.3735596488154966
0,1,0.5156813940731213
0,1,0.5644594373158007
0,1,0.6693663882916406
0,0,0.440251045328972
0,1,0.5480398514618461
0,0,0.3415328660662146
0,0,0.31954151331789593
0,0,0.3664044865826211
0,0,0.3639906541749422
0,0,0.31295336419033776
0,0,0.4403858016016549
0,0,0.37576236044129097
0,0,0.3365449890306838
0,0,0.34403695736160445
0,0,0.48094212823351445
0,0,0.4231738145770731
0,0,0.2213707140834228
0,0,0.41763693906714056
0,0,0.4296926157883745
0,0,0.46063055117400076
0,0,0.35335433016970136
0,0,0.4151072468302521
0,1,0.5645650897526139
0,0,0.2989827198433184
0,1,0.6145265630081534
0,1,0.5413322974002748
0,0,0.40005704411336784
0,0,0.28965604376221404
1,0,0.34094872671072346
0,0,0.22854225788179314
0,0,0.25263152670579786
0,0,0.339522443926736
0,1,0.5141304859810352
0,0,0.39560194151828904
0,1,0.5033895640400705
0,1,0.5935390146908894
0,0,0.408460001760056
0,0,0.2261736858686313
0,0,0.3016763524781502
0,0,0.23371206599998154
0,1,0.5609525595054222
0,0,0.39035749883611653
0,0,0.4830716329496102
0,1,0.6229502993304006
1,0,0.3181643705095096
0,0,0.23915252708244944
0,1,0.5778923475838439
0,0,0.1629726266984388
0,1,0.8806074019570465
0,0,0.14658150473368717
0,0,0.31942076248760315
0,0,0.49814710136239465
0,0,0.48897219187443924
0,0,0.21833946305713248
0,1,0.5710431487560155
0,0,0.48959241768822814
0,0,0.2788416740681121
0,0,0.3707291435730372
0,1,0.5451592364127993
0,0,0.49119315664845564
0,1,0.5201537210051095
0,0,0.31842311545004953
0,0,0.35827240582662273
0,1,0.5415475217385435
0,0,0.42411788286287816
0,1,0.5221098989792999
0,0,0.42924675116208416
0,1,0.5418286289196413
0,0,0.2671886581530466
0,0,0.35362462432720076
0,0,0.31107101359275596
0,1,0.5935287283683511
0,0,0.38947320800231855
0,0,0.3449408468726826
0,1,0.5291338850989012
0,0,0.299548624673382
0,0,0.39544679126252336
0,0,0.49971745674217
0,0,0.2862676070130787
0,0,0.30321825485316506
0,0,0.1749417078446484
0,1,0.5823274992883115
0,1,0.721716336090089
0,0,0.23845983099952936
0,0,0.48479067379691926
1,1,0.6051143419093364
0,0,0.45826686075322115
0,1,0.5112474411027802
0,1,0.6833427632983944
0,1,0.5194543518567266
0,1,0.6132348134404519
0,0,0.4336611183539907
0,0,0.3027644469542839
0,1,0.5788739297443929
0,0,0.4978534524314468
0,0,0.47141109207585213
0,1,0.5920082466837753
0,0,0.2878776153002613
0,1,0.6544096642578777
0,0,0.4661446114657649
0,0,0.4663401216733267
0,0,0.23792285517774858
0,0,0.4199697622221585
0,1,0.6016306300605045
0,0,0.2589838057958699
0,0,0.35512429236951204
0,0,0.4072249509425159
0,0,0.43268543154536454
0,0,0.4116954321136443
0,0,0.3380762630530349
0,0,0.4707529984022134
0,0,0.45203606803634366
0,0,0.41412669143229636
0,0,0.49320826945407686
0,1,0.5171049417213086
0,0,0.2846544302686639
0,0,0.40476980908003574
0,0,0.2964060749923362
0,1,0.5361678986417222
0,0,0.34051039038502867
0,0,0.14648957726132114
0,0,0.25089810411180524
0,0,0.4933866522826997
0,0,0.4615843436488847
0,0,0.3750403105846353
0,0,0.45034847717135923
0,0,0.42418602295600133
0,0,0.36336159083250685
0,0,0.3239372889608693
0,1,0.5416723246226063
0,0,0.3285017877884164
0,0,0.36767995005617427
0,1,0.5695018359820375
0,0,0.41315738923298295
0,0,0.42441163366475154
0,0,0.28151457420547454
0,0,0.420409364673325
0,0,0.15067040447091445
0,1,0.6108816718761754
0,0,0.3849483347324015
0,0,0.19629501159042417
0,0,0.36922417392689183
0,1,0.5747893818135524
0,1,0.5534136073522359
0,0,0.4821788143362659
0,1,0.5453571919990468
0,0,0.32111299095266027
0,0,0.3587898431777174
0,0,0.2551282303637175
0,1,0.5402859071254269
0,0,0.3380054152096704
0,0,0.49263852232171684
0,1,0.5776882919270532
0,1,0.5533401551000341
0,0,0.46083659758633433
0,0,0.44367823949919843
0,0,0.3554176352717716
1,1,0.5768415699610988
0,1,0.6102277454385957
0,0,0.3603557487139656
0,1,0.6393507813776176
0,0,0.2039525657959765
1,0,0.4067699738668944
0,0,0.3043756600798093
0,1,0.5224391559704693
0,0,0.44063018239371055
0,0,0.3978307510762795
0,0,0.38790661483360817
0,0,0.2633870861789884
0,1,0.5758869701433086
0,1,0.5701177835658532
0,0,0.40932812518994505
0,1,0.5440151380368229
0,0,0.2608453029821917
0,0,0.22974490210217485
0,0,0.2737599856401357
0,1,0.550330843709814
0,0,0.39140177091481326
0,0,0.36263836584859377
0,0,0.40422227065419275
0,0,0.4714337519979829
0,0,0.3318326857858833
0,0,0.48820571123360484
0,0,0.4003754053322052
0,1,0.6369420202184904
0,0,0.2095295835542794
0,0,0.40671196638792173
0,0,0.14860970415088468
0,0,0.37164716109460766
0,0,0.3536975062402556
0,1,0.5189599319537622
0,0,0.4159684528477401
0,0,0.31392123793056115
0,1,0.5657183036972329
0,0,0.44094041375019294
0,0,0.27245906870996117
0,1,0.5645357241339919
0,0,0.2731124857546433
0,1,0.5468204719453164
0,0,0.2269786974319304
0,0,0.3137052486699261
0,1,0.5771652137699019
0,0,0.283948577916125
0,1,0.5202615561866009
0,0,0.38478504580647677
0,1,0.5059770943361682
0,0,0.37036434529531803
0,0,0.47471731883219653
0,0,0.47881339673117723
1,0,0.25558301073967654
0,0,0.4597358584015041
0,0,0.3601824285956951
0,0,0.3052053794610254
0,1,0.5756677854764856
0,0,0.3603588597012565
0,0,0.3252312105643163
0,0,0.2679086407889091
0,0,0.3512703106268964
0,1,0.5403038694775126
0,1,0.5879990090624344
0,0,0.3116832628821879
0,0,0.4915819501323357
0,1,0.5488541031120417
1,1,0.836429215318235
0,1,0.5166664744161347
0,0,0.3117835441297627
0,0,0.4071098553784809
0,0,0.38571271726808415
0,1,0.5032697425595374
0,1,0.5919463902847107
0,1,0.5584226098269098
0,1,0.6431258166285715
0,1,0.5638975984087444
0,0,0.2960558841274882
0,0,0.4865258262258678
0,0,0.298376142154814
0,0,0.4060224635901245
0,0,0.40248413688246976
0,0,0.17925353267399646
0,0,0.250215855252637
0,0,0.4658383626651308
1,0,0.469268458651312
0,0,0.4014535200036796
1,0,0.2136223265593282
0,0,0.36249696254244146
1,1,0.758802818973798
0,0,0.24153669376003878
1,1,0.9757756965512041
0,0,0.2955463941945875
0,0,0.4199229655988064
0,0,0.47782798201346655
1,1,0.9354453362991331
0,1,0.5211170664115045
0,1,0.7592588663432168
0,0,0.3601864404468341
1,0,0.3518685502959105
0,0,0.47569744732745367
0,0,0.4077359967681704
0,0,0.4225631142314398
0,1,0.5407294238164367
0,0,0.3648675901682149
0,0,0.4206667640626415
0,1,0.5552448512899374
0,0,0.39995948591633285
0,0,0.4679934562413018
0,1,0.5711767654627834
0,0,0.4385314666207957
0,0,0.3498728509306794
0,0,0.25120710479451497
0,0,0.32379742868495603
0,1,0.5059971256045611
0,0,0.48251016872035585
0,0,0.21445227374280068
1,1,0.5432949548140101
0,0,0.15820660393092695
0,0,0.2853979184351101
0,0,0.47623544491348113
0,1,0.5312769600804458
0,1,0.6059624831362929
0,0,0.28723687388881175
0,0,0.4449424552767447
0,0,0.34938326113109514
0,0,0.293791990607899
0,1,0.5105646675536705
0,1,0.5923156840606874
0,0,0.3252632405357383
0,0,0.3970543027089039
0,1,0.645660931124125
0,0,0.488832199617102
0,0,0.4439816630195639
0,0,0.4759761032414043
0,1,0.5214395538804081
0,0,0.22858248618765956
0,0,0.4584821725155569
0,0,0.18720850717223284
0,0,0.49285607527736763
0,1,0.5124013819323966
0,0,0.37138640506502146
0,0,0.3324117668991257
1,1,0.556802516550848
0,0,0.2468016506428671
0,0,0.47689731574134037
0,1,0.6215185827741407
0,1,0.5977749074280937
0,0,0.352767790291712
0,0,0.39418142342271645
0,0,0.41035261466999656
0,0,0.49097786757802775
0,1,0.6052743149006818
0,0,0.3841800270446973
0,1,0.6433268425165283
0,0,0.2751650895104881
0,0,0.39217691509783736
0,0,0.3965083486371722
0,1,0.5696532400543404
0,0,0.47256146305993185
0,0,0.41356079877234775
1,0,0.4971102296960612
0,0,0.4362077957967589
0,1,0.6122506432905284
0,0,0.24956022283222187
1,0,0.24545309392631817
0,1,0.5413723384408414
0,0,0.49893722927112694
0,1,0.518601361449615
0,0,0.22869528471491035
0,0,0.3973452858588262
0,0,0.2913780871549216
0,1,0.5466900647282024
0,0,0.22750252330242174
0,0,0.40412195454951433
0,1,0.5354129997558958
1,1,0.7857754790708703
0,1,0.5470255839404612
0,0,0.28483145097331264
0,1,0.5717598134847587
0,0,0.38793732318353774
0,1,0.6548518892246613
0,0,0.20411139980560075
0,1,0.5794444949858613
0,0,0.3121553877677681
0,0,0.48823925959039605
0,1,0.5856718755378582
0,0,0.38204101486881725
0,0,0.3258552263323304
0,0,0.3598345750344488
0,0,0.39746536177263947
0,0,0.2579239229633196
0,0,0.47933527663982095
0,1,0.5079917601245048
0,0,0.1590468235602485
0,0,0.32243240867306844
0,0,0.31166305548688594
0,0,0.2375819243075272
0,0,0.4160078540514239
0,0,0.4904369209050971
0,1,0.582157639669497
0,0,0.4851981984951531
0,1,0.5140951124821441
0,0,0.36418753544920357
0,1,0.6383245566867258
0,0,0.4266610640009728
0,1,0.5327006081209147
0,0,0.2768590597516822
0,0,0.31528279551771105
0,1,0.6263002596071648
1,0,0.4192365685041287
0,0,0.3519735980306721
0,0,0.47160016921406134
0,1,0.5910204789202624
0,1,0.7317333252987981
0,0,0.48343775304318587
1,0,0.4502398445293856
0,0,0.3416374794460859
0,0,0.4385894442874469
0,1,0.5895196285522416
0,0,0.184231120939946
0,0,0.11044108288592579
0,0,0.32571744231459043
1,0,0.3848278779402747
0,1,0.5993600100135177
0,0,0.21033262032771002
0,0,0.3890051968376178
0,0,0.44572015575347446
0,1,0.5160128272910524
0,0,0.2333446262551819
0,0,0.1831680920629801
0,1,0.6072541600597733
0,1,0.5043812250270014
0,1,0.5032143529996603
0,0,0.2314079214374993
0,0,0.3220140487049252
0,0,0.3092470767898793
0,0,0.4705902487810612
0,0,0.4948193049432693
0,0,0.37949729697808293
0,0,0.47513169739423755
0,0,0.25676255039783563
0,1,0.5775193529509458
0,0,0.4190160584903651
0,0,0.3054248580273654
1,1,0.5900018488188825
0,0,0.4704370911060491
1,0,0.4974557387303406
0,1,0.5675497958847731
0,0,0.20392774738037253
0,0,0.4028441195270303
1,0,0.46421790771911847
0,1,0.5384272383276962
0,1,0.6592853871787723
0,1,0.5937881727506462
0,0,0.17706885145151663
0,0,0.390197448153878
0,0,0.3773073871672192
0,0,0.28227226835091296
0,0,0.38512421609832276
0,0,0.22367256734808855
0,0,0.4982500616321688
0,0,0.4983814803954236
0,0,0.25508436649682376
0,0,0.22137157008299313
0,1,0.5374489463489062
0,0,0.3099280553180374
0,0,0.3054643088915133
0,0,0.2995360237700101
0,1,0.5071610263336034
0,0,0.45061804940257444
0,1,0.5959145085596494
0,1,0.5503793592985577
0,0,0.46654232767082016
0,0,0.3140325072216233
0,0,0.32779248786879583
0,0,0.2942184441707498
1,1,0.6085965291760715
0,0,0.3553842765388235
0,1,0.6160161118058618
0,0,0.3994030908022985
0,1,0.5550344353119752
1,1,0.5673622959091636
0,0,0.3550360480365683
0,0,0.30194672338026013
0,0,0.45925660279349073
0,0,0.3324165413730765
0,0,0.28228772348807996
0,0,0.3213755123582674
0,1,0.6014592141707267
0,1,0.6118078240658912
0,0,0.4722136699776486
0,1,0.6326883707472633
0,1,0.6622308674021518
1,1,0.510391865610844
0,0,0.34938752916537563
0,0,0.3660962785167205
0,0,0.3895697253505254
0,0,0.26439148731384315
0,0,0.40185584826072784
1,0,0.46281728239716596
0,1,0.7738033901345618
0,1,0.6351004781954587
0,0,0.459022839916509
0,0,0.48807513102135924
0,0,0.4977098055740173
0,0,0.45056592813877305
0,1,0.5950746193365578
0,1,0.5702584130323042
1,0,0.49971956467074785
0,1,0.5269691629926764
0,1,0.5039411727424618
0,0,0.4075872462981294
0,0,0.3447203114374137
0,0,0.33672511193179216
0,0,0.20678677397943523
0,0,0.25577596967718824
0,0,0.2003031387905499
0,1,0.5242754145935089
0,0,0.37511171837872564
0,1,0.6205751821001283
0,1,0.5964791494715233
0,1,0.5078395641043526
0,0,0.39525283372521486
0,1,0.5041071854193618
0,0,0.39638227329934267
0,0,0.15116497606290252
0,1,0.5172806288153434
0,0,0.4698641717166638
0,0,0.4587539141710865
0,0,0.2500755314153975
0,0,0.3340219215271206
0,0,0.38520927129232063
0,0,0.4675998604798176
0,0,0.37373347926514267
0,0,0.3986370788283031
0,0,0.4110926472408206
0,1,0.542173325074971
0,1,0.5283533847027605
0,0,0.3591541489463886
0,1,0.6456235800361615
0,0,0.3112802554543497
0,0,0.4237746633665904
0,0,0.2823695586474646
0,1,0.5299200111936181
0,1,0.5965803451631891
0,0,0.25957673301869333
0,1,0.8450609361004903
0,0,0.3957235367672572
0,1,0.5407144786328021
0,1,0.5278249569330008
0,0,0.47755954594505773
0,1,0.5022578852753175
0,0,0.43392418480340245
0,0,0.3445848486679147
0,1,0.5828181372589608
0,1,0.5532624537392067
0,0,0.3738396279053731
0,1,0.5334056429886033
0,0,0.2223837745576878
0,0,0.31937283760035506
0,0,0.19523731137812403
0,0,0.46804296887325286
0,0,0.3831669994671846
0,0,0.3414521045647046
0,0,0.12718945951747057
0,1,0.5922131032144179
0,1,0.5776893696116779
0,0,0.2743386066994007
0,0,0.28298507158720376
0,1,0.5414944329102982
0,0,0.4050537887169071
0,1,0.5168653493434574
0,1,0.630388614320705
0,0,0.40175500928219443
0,0,0.362368019032448
0,1,0.5450442872519183
0,0,0.36176638136074263
0,0,0.3683550592564112
0,1,0.5716937528324296
0,0,0.30489180962273144
0,1,0.5581976838847833
0,0,0.3011185781541169
0,1,0.5020820962474204
0,0,0.3255644705432703
0,1,0.5700739883512975
0,0,0.3029109672172917
0,1,0.5722567622086938
0,0,0.4174599355826077
0,0,0.3422251292435288
0,0,0.4848333829517444
0,1,0.5818694575176289
1,1,0.8737811162055463
0,0,0.2688271631461826
0,0,0.4807680675850285
0,1,0.5767594714216047
0,0,0.48898404280926794
0,0,0.25978958219069737
0,0,0.4956900605804218
0,0,0.20699194387891956
0,0,0.3498892593730086
0,0,0.4972787830481033
0,0,0.17321333823688953
0,0,0.20531811094671962
0,1,0.6598399231945673
0,0,0.4672657573687128
1,0,0.35406456246359047
0,0,0.3747866868991673
0,0,0.2977567652085362
0,1,0.6478034579362271
0,0,0.42981202201759067
0,0,0.3523503450152686
0,0,0.28764770940424583
0,0,0.32140456827230357
0,0,0.3079608040049957
0,0,0.4691551882018859
0,0,0.411389824085623
0,0,0.2156835207241899
0,0,0.35764658741540223
0,0,0.472480674928316
0,0,0.41360020824033283
0,1,0.5419738310147276
0,1,0.5255803251356806
0,0,0.30732157664431425
0,0,0.27377652566375144
0,0,0.3767121782713535
0,0,0.39440337382438184
0,0,0.29990532698658673
0,0,0.35805684438622365
0,0,0.3168093146612382
0,0,0.27347383366135813
0,0,0.31282767390301536
0,0,0.4218925204278276
0,0,0.2668744856443997
0,1,0.5109486049420073
0,0,0.42977965933067114
0,0,0.40789153297837044
0,0,0.4635512419188494
0,0,0.260086698081633
1,1,0.7019190272704772
0,0,0.3875519035000415
0,0,0.4507273258644427
0,0,0.3575040900730917
0,0,0.35954697003445596
0,0,0.2549074508975831
0,1,0.5901703548400962
1,1,0.620369277539887
0,0,0.38271781698874047
0,0,0.42112420166368364
0,1,0.5958966695790762
1,1,0.6822122790352867
0,1,0.5029339719303548
0,0,0.29392675635603116
0,0,0.30887241681374256
0,1,0.6536855615875163
0,0,0.43217169204584965
0,0,0.4240996058407538
0,0,0.2715784154860006
0,0,0.311743185120795
0,1,0.8892656115038258
0,1,0.5737876436890718
0,1,0.5782616871298343
0,0,0.4224678011631811
0,1,0.5585264265888072
0,1,0.5703677579379395
0,0,0.3785712796681603
0,0,0.24447980909121328
0,0,0.45422417073386734
0,0,0.4870868478104989
0,1,0.558467420648157
0,0,0.2849423499241699
0,0,0.44660248090091104
0,0,0.46833161905811255
0,0,0.4410341426846512
0,0,0.25710123143574204
0,0,0.2182618261532753
0,0,0.24030761555114238
0,1,0.6011628844937545
0,0,0.38059079504366966
0,1,0.5380544765789702
0,0,0.17143517274641118
0,0,0.4800122999605336
0,0,0.38953841898614605
0,0,0.42294541451581885
0,0,0.19692134288780178
0,1,0.5537246865484619
0,1,0.6217701834483806
0,0,0.30218732708145285
0,0,0.3003260919644909
0,0,0.26647471778008647
0,0,0.3969658018741856
0,0,0.40039744486256307
0,1,0.5762545346490676
0,0,0.40719646134149806
0,0,0.4931354901430576
0,0,0.24128606176183917
0,1,0.5974660722989854
0,1,0.6362385849919664
1,1,0.509845023019396
0,0,0.3661516488823462
0,0,0.33279970156915767
0,0,0.3827663876147844
1,0,0.4698815391821207
0,0,0.32299262054255246
0,0,0.3432918908151
0,0,0.47195260064601785
0,1,0.5970682933998401
0,0,0.31497524899241186
0,0,0.28205816004287587
0,0,0.43117434291569257
0,0,0.2792621596308906
0,0,0.30226723524906846
0,0,0.4163772635146843
0,0,0.4699599122246891
0,1,0.5311887232951296
0,0,0.4418780750404347
0,0,0.30747473566885203
0,0,0.363772667585383
0,0,0.3653641808520124
0,0,0.3540662517907924
0,1,0.5124656794209103
0,0,0.2952691480753876
0,0,0.45519967069567796
0,0,0.34109545562827037
0,1,0.6263321578552226
0,1,0.6130881002160373
0,0,0.38703052970962776
0,0,0.33114533612958863
0,1,0.5110350337454586
0,0,0.36999148847651187
0,0,0.37832044586900165
0,0,0.475400393254525
0,1,0.5351245845045762
0,0,0.34426267641870434
0,0,0.3968018245787841
0,0,0.43504505207643196
0,1,0.5095370788029173
0,0,0.1929196345156943
0,1,0.6079911961927329
0,0,0.42200248331616824
0,1,0.564092633050335
0,0,0.27514560859053117
0,1,0.5659477068313656
1,0,0.49384721421861555
0,0,0.49697872698245454
1,1,0.6239674244830451
0,1,0.9983116701831743
0,0,0.4070667253409269
0,1,0.6202540779787135
0,0,0.43702124184346225
0,0,0.4615509676427507
1,1,0.5237032838121431
0,0,0.14082035631858728
0,1,0.5734414979340718
1,0,0.48238259434785064
0,1,0.517043449035059
1,0,0.49586345008204236
0,0,0.4996078514134559
0,1,0.5206524982097852
1,1,0.5907687890229218
0,0,0.48103760977902194
0,1,0.6228243790491532
0,0,0.4405066478647264
0,0,0.26704036067989856
0,0,0.2697710359347546
0,0,0.288548890409489
0,1,0.5522254148469072
0,0,0.3655117579586747
0,0,0.47995069786971467
0,1,0.553160377654494
0,1,0.5403530273304243
0,1,0.5305791361448264
0,1,0.5369178732486217
0,1,0.5620584658727923
0,0,0.22039476625656026
0,1,0.7067270029158791
0,1,0.5162672476840487
0,1,0.5434243363720349
0,0,0.34811010784893276
0,0,0.17305803796779273
0,1,0.5989935085190565
0,0,0.4243953929305535
0,0,0.42975159675957963
0,1,0.5469984627762834
0,0,0.3846946017346668
0,0,0.43230868177402115
0,0,0.2743250375883017
0,1,0.6419349834325053
0,0,0.4004520977031922
0,1,0.57866155142516
0,0,0.4934673160738258
0,0,0.34566494732672737
0,1,0.5182419358092868
0,1,0.605036519752001
0,0,0.2110133934475009
0,0,0.36630177927506125
0,1,0.5560487137379818
0,0,0.4903822303265617
0,1,0.5777250734937386
0,0,0.4160060712231817
0,0,0.3721740693812321
0,1,0.546473419994752
0,1,0.6648968235867412
0,0,0.38638292956924886
0,0,0.4560121616003836
0,0,0.37713099673950656
0,1,0.6024010535247015
1,0,0.36257864711161847
0,1,0.6333303019309998
0,0,0.4195617120908783
0,1,0.5071465513606752
0,1,0.5422020729435897
1,1,0.6061234512946545
0,0,0.35515217425811835
0,1,0.5716577080232659
0,0,0.19529177482838067
0,0,0.34838684669799636
0,0,0.2953953190752392
0,1,0.6052339145153827
0,0,0.4964381357369176
0,1,0.6204074037809012
0,0,0.21900800001182844
1,1,0.6299799999389254
0,1,0.5012735865475529
0,1,0.5219892550824846
0,0,0.31314961480179504
0,0,0.40755356636044643
0,0,0.21457092971765226
0,0,0.30087778294028666
0,0,0.34589117172710715
0,0,0.36152300803270276
1,1,0.545896273286082
0,0,0.4358843829110879
0,0,0.1959350602920235
0,1,0.522664594512646
0,0,0.22513821022188638
0,0,0.4949656180008701
0,1,0.5126747981850237
1,1,0.7807403470995432
0,0,0.3028117393500142
0,0,0.42468570328571353
0,0,0.20272331080192446
0,1,0.5738443504153957
0,0,0.46175204481577437
0,0,0.22857011047934822
0,1,0.5955554769550286
0,1,0.5104804327651246
0,1,0.5572262625147633
0,0,0.37032726046739073
1,1,0.9004291244264465
0,0,0.49301480727504865
0,0,0.3807005448781737
0,0,0.27311114297244915
0,1,0.603520851672999
0,1,0.6162283355197612
0,1,0.5491951014351378
0,0,0.4482914128207669
0,0,0.3080018022729704
1,1,1.0
0,0,0.3436028885388746
0,0,0.4104768397299978
0,0,0.2887401605674407
0,0,0.38753344453401367
0,1,0.6981311150493139
0,0,0.471329816186848
0,0,0.29488707248860274
0,0,0.33380307726108405
0,0,0.37793391815399857
0,1,0.6217968684883429
0,1,0.5448600118499216
0,1,0.5056298356856693
0,0,0.2841402012784367
0,1,0.6452499143906861
0,0,0.29326967404975035
0,1,0.6312166308051992
0,0,0.3029999424753512
0,0,0.3851211475350581
1,1,0.5494310468397919
1,1,0.6295281165411447
0,0,0.150354276124774
0,0,0.44674696655090057
0,0,0.3208265795458553
0,0,0.45665170130025934
0,1,0.5516225372790096
0,0,0.353012914652279
0,0,0.41559974457160237
0,0,0.35713576836051025
0,1,0.5029063199197515
0,0,0.32617317233273646
0,0,0.42419596369485923
0,1,0.5467419627206466
0,0,0.3005671469857849
0,0,0.3560152008063516
0,0,0.3859858899548254
0,0,0.4949124833893172
0,0,0.38291845781862877
0,0,0.4645982658745345
0,0,0.47102265500905166
0,0,0.3978015471727999
0,0,0.4944355880217839
0,1,0.5134371641256251
0,0,0.3010330293554375
0,0,0.28284657821569004
0,1,0.5658173782612193
0,0,0.40451884246410474
0,0,0.2777578149824888
0,0,0.4503363271269609
0,0,0.21915374940793098
0,0,0.29053057588692127
0,1,0.6064112013934789
0,1,0.5139363792486077
0,0,0.4971568067496682
1,1,0.5648902329694759
0,0,0.3955657532712208
0,0,0.32551924535497195
0,1,0.5534496286790476
0,1,0.5093567449610279
0,0,0.34721817988357495
0,0,0.4793203232609102
0,1,0.5553908007377943
0,0,0.445515628444466
0,1,0.6290773511522354
0,0,0.3124070626358388
0,0,0.4292293841007639
0,0,0.37281494294557166
0,0,0.4683316246157191
0,0,0.49870404684337566
0,1,0.547627223445754
0,0,0.31725891291529174
0,0,0.27884244908663963
0,0,0.3080201447009573
0,0,0.3288906869733215
0,0,0.38895047247105086
0,0,0.3027079537647949
0,0,0.26181060824474395
1,1,0.5561548079346883
0,0,0.3467862300927862
0,1,0.5825286790248613
0,0,0.4205443531882958
0,0,0.2618058276325552
1,1,0.736165966191851
1,0,0.4122793123179701
0,0,0.41421452892349697
0,0,0.38177102891332204
0,1,0.5722427613853636
0,0,0.4114617252465745
0,1,0.5956123093343884
0,0,0.4664268228280605
0,0,0.2778228465863518
0,1,0.509158208883809
0,0,0.31651518301929693
0,1,0.5342950619751182
1,1,0.7907400473285985
0,0,0.4308744220674729
0,0,0.499495444687224
0,0,0.3988946556777759
0,1,0.5017390910519678
0,1,0.5044689824165984
0,0,0.34626192306653475
0,1,0.6002387877134668
0,0,0.23406923930973905
0,0,0.39216389245690264
0,1,0.6660505175433221
0,1,0.5926870484809784
0,0,0.37751595823108436
0,0,0.3677839040573917
0,1,0.5667246504045604
0,1,0.5851721865352401
0,0,0.33857655297341416
0,0,0.2522459755313575
0,1,0.6077605511352016
0,0,0.20354249723008266
0,0,0.4884865712965312
0,0,0.26208033583181456
0,0,0.19878107173816048
0,0,0.32614048542489393
0,0,0.3575426364130184
0,0,0.36316930579485374
0,0,0.20995810988444355
0,0,0.3600907381932866
0,0,0.3739745445731231
0,1,0.605541254949364
0,0,0.34609534933746405
0,0,0.32461991348191427
1,0,0.41450631949447364
0,0,0.3254997919761406
0,0,0.35664566542688164
0,0,0.3096145832830171
0,1,0.5919666553670268
0,0,0.3610244031322157
0,0,0.4364400639098382
1,1,0.92890399162833
0,0,0.4807949710864059
0,0,0.331759875519659
0,0,0.41491969382961896
0,0,0.4873141141139722
0,1,0.6141309105888186
0,0,0.4270391035096197
0,0,0.4875345623743593
0,1,0.630343896273081
0,0,0.2833911242496447
0,1,0.53064445847626
0,0,0.2431683731262639
1,0,0.395408705642765
0,0,0.443909475590229
0,0,0.4259675558995156
0,0,0.20229294984332838
0,1,0.5400298315222835
0,0,0.3602653061237654
1,0,0.39329590200835784
0,0,0.39986296235014784
0,0,0.44454931734142905
0,1,0.5118217495655665
0,1,0.6579686856071217
0,0,0.48870508299560056
0,0,0.16932287176891112
0,1,0.9311643177992679
0,0,0.3230206052739702
0,0,0.31742839120256067
0,0,0.29032426266335604
0,0,0.3706373784932427
0,0,0.376778445534505
0,0,0.42699306938926396
0,1,0.5979997345295367
0,1,0.5107192324213398
0,0,0.26458395533384005
0,0,0.43251072773772087
0,0,0.4960182604604702
1,1,0.6442242111676517
0,1,0.6236628032318269
0,1,0.6605870162163633
0,0,0.2978313504267034
0,1,0.6162568628656985
0,1,0.5183897198993563
1,1,0.9672171427918894
0,1,0.6423138796263941
0,0,0.4495570198973943
0,1,0.55852704701338
0,0,0.4117312044299325
0,0,0.4126687241299674
0,0,0.47078396104132575
0,1,0.5397984365677008
0,0,0.2894889822537026
1,1,0.5294772687368466
0,0,0.3789515236489255
1,1,0.6289014710414437
0,0,0.3359509277178101
0,0,0.35084719757207855
0,0,0.4754458703434681
0,0,0.46203998567013044
0,0,0.2779883027595505
0,0,0.4303972445920912
0,0,0.32745599183322294
0,0,0.30228546677396884
0,0,0.3834738291460091
0,1,0.5846171278068713
0,0,0.43744073516602355
0,0,0.4470644537936365
0,0,0.2611808826578211
0,0,0.4472150780705704
0,0,0.467402794049596
0,1,0.5370704832343568
0,0,0.33469498759759997
1,0,0.4811280455113624
0,0,0.37671973781133183
0,1,0.6448692273414912
0,0,0.3090855674015727
0,1,0.5599441066022345
0,0,0.3930208843469497
1,1,0.9689138485615038
0,0,0.3150931585961437
0,0,0.41626670188604536
0,0,0.32211017257296537
1,1,0.6120225464413618
0,1,0.6340509804110317
0,0,0.4128592091390648
0,1,0.5568396235583768
0,1,0.5033946064014375
0,0,0.21002775008609975
0,0,0.454727852028618
0,1,0.5136757451583344
0,0,0.3180837922435303
0,0,0.3136721446591237
0,0,0.30565552935115264
0,0,0.47440313950944224
0,0,0.40814212067169964
0,1,0.5255624074926943
0,0,0.39970108701311535
0,0,0.38679126029896127
0,0,0.33737358403850976
0,1,0.5407934729042371
0,0,0.251563315557611
0,1,0.6027322563449782
0,1,0.5687673406142517
0,0,0.30613276737016537
0,0,0.1728539974447846
0,0,0.2464144170030804
0,0,0.4946776388999709
0,0,0.3105123260162222
0,0,0.47936087766465024
0,0,0.28680316352287405
0,0,0.45082417324011226
0,0,0.39992009295447944
1,1,0.5140392579352054
0,0,0.34264119653475905
0,1,0.5556846448793932
0,0,0.3905828958015626
0,0,0.28764498147519785
0,1,0.6464308419449651
